PUMA_ch,borough,GRPIP,rent_deciles,rent_cat,HH_size,n,nyc_pums_Name
4017,Brooklyn,22,21-30,not rent burdened,5,48,Bensonhurst & Bath Beach
4017,Brooklyn,22,21-30,not rent burdened,6,20,Bensonhurst & Bath Beach
4017,Brooklyn,22,21-30,not rent burdened,8,10,Bensonhurst & Bath Beach
4017,Brooklyn,23,21-30,not rent burdened,1,148,Bensonhurst & Bath Beach
4017,Brooklyn,23,21-30,not rent burdened,2,170,Bensonhurst & Bath Beach
4017,Brooklyn,23,21-30,not rent burdened,3,287,Bensonhurst & Bath Beach
4017,Brooklyn,23,21-30,not rent burdened,4,217,Bensonhurst & Bath Beach
4017,Brooklyn,23,21-30,not rent burdened,5,83,Bensonhurst & Bath Beach
4017,Brooklyn,23,21-30,not rent burdened,6,13,Bensonhurst & Bath Beach
4017,Brooklyn,23,21-30,not rent burdened,8,15,Bensonhurst & Bath Beach
4017,Brooklyn,24,21-30,not rent burdened,1,196,Bensonhurst & Bath Beach
4017,Brooklyn,24,21-30,not rent burdened,2,180,Bensonhurst & Bath Beach
4017,Brooklyn,24,21-30,not rent burdened,3,45,Bensonhurst & Bath Beach
4017,Brooklyn,24,21-30,not rent burdened,4,120,Bensonhurst & Bath Beach
4017,Brooklyn,24,21-30,not rent burdened,5,32,Bensonhurst & Bath Beach
4017,Brooklyn,24,21-30,not rent burdened,6,96,Bensonhurst & Bath Beach
4017,Brooklyn,24,21-30,not rent burdened,7,60,Bensonhurst & Bath Beach
4017,Brooklyn,25,21-30,not rent burdened,1,80,Bensonhurst & Bath Beach
4017,Brooklyn,25,21-30,not rent burdened,2,373,Bensonhurst & Bath Beach
4017,Brooklyn,25,21-30,not rent burdened,3,152,Bensonhurst & Bath Beach
4017,Brooklyn,25,21-30,not rent burdened,4,207,Bensonhurst & Bath Beach
4017,Brooklyn,25,21-30,not rent burdened,5,29,Bensonhurst & Bath Beach
4017,Brooklyn,25,21-30,not rent burdened,6,25,Bensonhurst & Bath Beach
4017,Brooklyn,26,21-30,not rent burdened,1,118,Bensonhurst & Bath Beach
4017,Brooklyn,26,21-30,not rent burdened,2,190,Bensonhurst & Bath Beach
4017,Brooklyn,26,21-30,not rent burdened,3,129,Bensonhurst & Bath Beach
4017,Brooklyn,26,21-30,not rent burdened,4,170,Bensonhurst & Bath Beach
4017,Brooklyn,26,21-30,not rent burdened,5,95,Bensonhurst & Bath Beach
4017,Brooklyn,26,21-30,not rent burdened,6,54,Bensonhurst & Bath Beach
4017,Brooklyn,26,21-30,not rent burdened,7,32,Bensonhurst & Bath Beach
4017,Brooklyn,27,21-30,not rent burdened,1,118,Bensonhurst & Bath Beach
4017,Brooklyn,27,21-30,not rent burdened,2,75,Bensonhurst & Bath Beach
4017,Brooklyn,27,21-30,not rent burdened,3,88,Bensonhurst & Bath Beach
4017,Brooklyn,27,21-30,not rent burdened,4,95,Bensonhurst & Bath Beach
4017,Brooklyn,27,21-30,not rent burdened,5,105,Bensonhurst & Bath Beach
4017,Brooklyn,28,21-30,not rent burdened,1,165,Bensonhurst & Bath Beach
4017,Brooklyn,28,21-30,not rent burdened,2,234,Bensonhurst & Bath Beach
4017,Brooklyn,28,21-30,not rent burdened,3,31,Bensonhurst & Bath Beach
4017,Brooklyn,28,21-30,not rent burdened,4,239,Bensonhurst & Bath Beach
4017,Brooklyn,28,21-30,not rent burdened,5,27,Bensonhurst & Bath Beach
4017,Brooklyn,28,21-30,not rent burdened,6,82,Bensonhurst & Bath Beach
4017,Brooklyn,29,21-30,not rent burdened,1,149,Bensonhurst & Bath Beach
4017,Brooklyn,29,21-30,not rent burdened,2,78,Bensonhurst & Bath Beach
4017,Brooklyn,29,21-30,not rent burdened,3,124,Bensonhurst & Bath Beach
4017,Brooklyn,29,21-30,not rent burdened,4,162,Bensonhurst & Bath Beach
4017,Brooklyn,29,21-30,not rent burdened,5,15,Bensonhurst & Bath Beach
4017,Brooklyn,29,21-30,not rent burdened,6,15,Bensonhurst & Bath Beach
4017,Brooklyn,30,21-30,rent burdened,1,172,Bensonhurst & Bath Beach
4017,Brooklyn,30,21-30,rent burdened,2,225,Bensonhurst & Bath Beach
4017,Brooklyn,30,21-30,rent burdened,3,134,Bensonhurst & Bath Beach
4017,Brooklyn,30,21-30,rent burdened,4,43,Bensonhurst & Bath Beach
4017,Brooklyn,30,21-30,rent burdened,5,45,Bensonhurst & Bath Beach
4017,Brooklyn,30,21-30,rent burdened,6,34,Bensonhurst & Bath Beach
4017,Brooklyn,30,21-30,rent burdened,8,26,Bensonhurst & Bath Beach
4017,Brooklyn,31,31-40,rent burdened,1,263,Bensonhurst & Bath Beach
4017,Brooklyn,31,31-40,rent burdened,2,228,Bensonhurst & Bath Beach
4017,Brooklyn,31,31-40,rent burdened,3,87,Bensonhurst & Bath Beach
4017,Brooklyn,31,31-40,rent burdened,4,97,Bensonhurst & Bath Beach
4017,Brooklyn,31,31-40,rent burdened,5,129,Bensonhurst & Bath Beach
4017,Brooklyn,31,31-40,rent burdened,7,14,Bensonhurst & Bath Beach
4017,Brooklyn,32,31-40,rent burdened,1,168,Bensonhurst & Bath Beach
4017,Brooklyn,32,31-40,rent burdened,2,138,Bensonhurst & Bath Beach
4017,Brooklyn,32,31-40,rent burdened,3,37,Bensonhurst & Bath Beach
4017,Brooklyn,32,31-40,rent burdened,4,55,Bensonhurst & Bath Beach
4017,Brooklyn,32,31-40,rent burdened,5,30,Bensonhurst & Bath Beach
4017,Brooklyn,32,31-40,rent burdened,7,15,Bensonhurst & Bath Beach
4017,Brooklyn,33,31-40,rent burdened,1,175,Bensonhurst & Bath Beach
4017,Brooklyn,33,31-40,rent burdened,2,116,Bensonhurst & Bath Beach
4017,Brooklyn,33,31-40,rent burdened,3,141,Bensonhurst & Bath Beach
4017,Brooklyn,33,31-40,rent burdened,4,77,Bensonhurst & Bath Beach
4017,Brooklyn,33,31-40,rent burdened,5,97,Bensonhurst & Bath Beach
4017,Brooklyn,33,31-40,rent burdened,6,10,Bensonhurst & Bath Beach
4017,Brooklyn,33,31-40,rent burdened,8,28,Bensonhurst & Bath Beach
4017,Brooklyn,34,31-40,rent burdened,1,152,Bensonhurst & Bath Beach
4017,Brooklyn,34,31-40,rent burdened,2,77,Bensonhurst & Bath Beach
4017,Brooklyn,34,31-40,rent burdened,3,24,Bensonhurst & Bath Beach
4017,Brooklyn,34,31-40,rent burdened,4,89,Bensonhurst & Bath Beach
4017,Brooklyn,34,31-40,rent burdened,6,33,Bensonhurst & Bath Beach
4017,Brooklyn,34,31-40,rent burdened,8,30,Bensonhurst & Bath Beach
4017,Brooklyn,35,31-40,rent burdened,1,67,Bensonhurst & Bath Beach
4017,Brooklyn,35,31-40,rent burdened,2,94,Bensonhurst & Bath Beach
4017,Brooklyn,35,31-40,rent burdened,3,70,Bensonhurst & Bath Beach
4017,Brooklyn,35,31-40,rent burdened,4,77,Bensonhurst & Bath Beach
4017,Brooklyn,35,31-40,rent burdened,6,33,Bensonhurst & Bath Beach
4017,Brooklyn,36,31-40,rent burdened,1,117,Bensonhurst & Bath Beach
4017,Brooklyn,36,31-40,rent burdened,2,52,Bensonhurst & Bath Beach
4017,Brooklyn,36,31-40,rent burdened,3,155,Bensonhurst & Bath Beach
4017,Brooklyn,36,31-40,rent burdened,4,46,Bensonhurst & Bath Beach
4017,Brooklyn,37,31-40,rent burdened,1,18,Bensonhurst & Bath Beach
4017,Brooklyn,37,31-40,rent burdened,2,196,Bensonhurst & Bath Beach
4017,Brooklyn,37,31-40,rent burdened,3,182,Bensonhurst & Bath Beach
4017,Brooklyn,37,31-40,rent burdened,4,59,Bensonhurst & Bath Beach
4017,Brooklyn,37,31-40,rent burdened,5,72,Bensonhurst & Bath Beach
4017,Brooklyn,38,31-40,rent burdened,1,195,Bensonhurst & Bath Beach
4017,Brooklyn,38,31-40,rent burdened,2,37,Bensonhurst & Bath Beach
4017,Brooklyn,38,31-40,rent burdened,3,62,Bensonhurst & Bath Beach
4017,Brooklyn,38,31-40,rent burdened,4,176,Bensonhurst & Bath Beach
4017,Brooklyn,38,31-40,rent burdened,5,104,Bensonhurst & Bath Beach
4017,Brooklyn,39,31-40,rent burdened,1,151,Bensonhurst & Bath Beach
4017,Brooklyn,39,31-40,rent burdened,2,201,Bensonhurst & Bath Beach
4017,Brooklyn,39,31-40,rent burdened,3,38,Bensonhurst & Bath Beach
4017,Brooklyn,39,31-40,rent burdened,4,280,Bensonhurst & Bath Beach
4017,Brooklyn,39,31-40,rent burdened,5,13,Bensonhurst & Bath Beach
4017,Brooklyn,39,31-40,rent burdened,7,36,Bensonhurst & Bath Beach
4017,Brooklyn,40,31-40,rent burdened,1,84,Bensonhurst & Bath Beach
4017,Brooklyn,40,31-40,rent burdened,2,157,Bensonhurst & Bath Beach
4017,Brooklyn,40,31-40,rent burdened,3,67,Bensonhurst & Bath Beach
4017,Brooklyn,40,31-40,rent burdened,4,96,Bensonhurst & Bath Beach
4017,Brooklyn,40,31-40,rent burdened,5,47,Bensonhurst & Bath Beach
4017,Brooklyn,40,31-40,rent burdened,6,57,Bensonhurst & Bath Beach
4017,Brooklyn,40,31-40,rent burdened,7,42,Bensonhurst & Bath Beach
4017,Brooklyn,41,41-50,rent burdened,1,142,Bensonhurst & Bath Beach
4017,Brooklyn,41,41-50,rent burdened,2,58,Bensonhurst & Bath Beach
4017,Brooklyn,41,41-50,rent burdened,3,30,Bensonhurst & Bath Beach
4017,Brooklyn,41,41-50,rent burdened,4,78,Bensonhurst & Bath Beach
4017,Brooklyn,41,41-50,rent burdened,5,123,Bensonhurst & Bath Beach
4017,Brooklyn,42,41-50,rent burdened,1,35,Bensonhurst & Bath Beach
4017,Brooklyn,42,41-50,rent burdened,2,41,Bensonhurst & Bath Beach
4017,Brooklyn,42,41-50,rent burdened,3,38,Bensonhurst & Bath Beach
4017,Brooklyn,42,41-50,rent burdened,4,116,Bensonhurst & Bath Beach
4017,Brooklyn,42,41-50,rent burdened,5,112,Bensonhurst & Bath Beach
4017,Brooklyn,43,41-50,rent burdened,1,139,Bensonhurst & Bath Beach
4017,Brooklyn,43,41-50,rent burdened,2,84,Bensonhurst & Bath Beach
4017,Brooklyn,43,41-50,rent burdened,3,106,Bensonhurst & Bath Beach
4017,Brooklyn,43,41-50,rent burdened,4,86,Bensonhurst & Bath Beach
4017,Brooklyn,43,41-50,rent burdened,5,35,Bensonhurst & Bath Beach
4017,Brooklyn,43,41-50,rent burdened,6,13,Bensonhurst & Bath Beach
4017,Brooklyn,43,41-50,rent burdened,8,14,Bensonhurst & Bath Beach
4017,Brooklyn,44,41-50,rent burdened,1,150,Bensonhurst & Bath Beach
4017,Brooklyn,44,41-50,rent burdened,2,81,Bensonhurst & Bath Beach
4017,Brooklyn,44,41-50,rent burdened,3,18,Bensonhurst & Bath Beach
4017,Brooklyn,44,41-50,rent burdened,4,149,Bensonhurst & Bath Beach
4017,Brooklyn,44,41-50,rent burdened,5,16,Bensonhurst & Bath Beach
4017,Brooklyn,44,41-50,rent burdened,7,13,Bensonhurst & Bath Beach
4017,Brooklyn,45,41-50,rent burdened,1,48,Bensonhurst & Bath Beach
4017,Brooklyn,45,41-50,rent burdened,2,180,Bensonhurst & Bath Beach
4017,Brooklyn,45,41-50,rent burdened,3,122,Bensonhurst & Bath Beach
4017,Brooklyn,45,41-50,rent burdened,4,223,Bensonhurst & Bath Beach
4017,Brooklyn,45,41-50,rent burdened,6,18,Bensonhurst & Bath Beach
4017,Brooklyn,46,41-50,rent burdened,1,113,Bensonhurst & Bath Beach
4017,Brooklyn,46,41-50,rent burdened,2,62,Bensonhurst & Bath Beach
4017,Brooklyn,46,41-50,rent burdened,3,58,Bensonhurst & Bath Beach
4017,Brooklyn,46,41-50,rent burdened,4,54,Bensonhurst & Bath Beach
4017,Brooklyn,46,41-50,rent burdened,5,63,Bensonhurst & Bath Beach
4017,Brooklyn,47,41-50,rent burdened,1,66,Bensonhurst & Bath Beach
4017,Brooklyn,47,41-50,rent burdened,2,98,Bensonhurst & Bath Beach
4017,Brooklyn,47,41-50,rent burdened,3,77,Bensonhurst & Bath Beach
4017,Brooklyn,47,41-50,rent burdened,4,115,Bensonhurst & Bath Beach
4017,Brooklyn,47,41-50,rent burdened,6,13,Bensonhurst & Bath Beach
4017,Brooklyn,48,41-50,rent burdened,1,19,Bensonhurst & Bath Beach
4017,Brooklyn,48,41-50,rent burdened,2,77,Bensonhurst & Bath Beach
4017,Brooklyn,48,41-50,rent burdened,3,69,Bensonhurst & Bath Beach
4017,Brooklyn,48,41-50,rent burdened,4,37,Bensonhurst & Bath Beach
4017,Brooklyn,48,41-50,rent burdened,6,30,Bensonhurst & Bath Beach
4017,Brooklyn,49,41-50,rent burdened,1,43,Bensonhurst & Bath Beach
4017,Brooklyn,49,41-50,rent burdened,2,82,Bensonhurst & Bath Beach
4017,Brooklyn,49,41-50,rent burdened,3,55,Bensonhurst & Bath Beach
4017,Brooklyn,49,41-50,rent burdened,4,13,Bensonhurst & Bath Beach
4017,Brooklyn,49,41-50,rent burdened,6,40,Bensonhurst & Bath Beach
4017,Brooklyn,50,41-50,severly rent burdened,1,57,Bensonhurst & Bath Beach
4017,Brooklyn,50,41-50,severly rent burdened,2,111,Bensonhurst & Bath Beach
4017,Brooklyn,50,41-50,severly rent burdened,3,13,Bensonhurst & Bath Beach
4017,Brooklyn,51,51-60,severly rent burdened,1,21,Bensonhurst & Bath Beach
4017,Brooklyn,51,51-60,severly rent burdened,2,177,Bensonhurst & Bath Beach
4017,Brooklyn,51,51-60,severly rent burdened,3,21,Bensonhurst & Bath Beach
4017,Brooklyn,51,51-60,severly rent burdened,4,117,Bensonhurst & Bath Beach
4017,Brooklyn,51,51-60,severly rent burdened,6,23,Bensonhurst & Bath Beach
4017,Brooklyn,52,51-60,severly rent burdened,1,63,Bensonhurst & Bath Beach
4017,Brooklyn,52,51-60,severly rent burdened,2,64,Bensonhurst & Bath Beach
4017,Brooklyn,52,51-60,severly rent burdened,4,87,Bensonhurst & Bath Beach
4017,Brooklyn,52,51-60,severly rent burdened,5,55,Bensonhurst & Bath Beach
4017,Brooklyn,53,51-60,severly rent burdened,1,78,Bensonhurst & Bath Beach
4017,Brooklyn,53,51-60,severly rent burdened,2,37,Bensonhurst & Bath Beach
4017,Brooklyn,53,51-60,severly rent burdened,5,78,Bensonhurst & Bath Beach
4017,Brooklyn,54,51-60,severly rent burdened,1,81,Bensonhurst & Bath Beach
4017,Brooklyn,54,51-60,severly rent burdened,2,20,Bensonhurst & Bath Beach
4017,Brooklyn,54,51-60,severly rent burdened,3,80,Bensonhurst & Bath Beach
4017,Brooklyn,54,51-60,severly rent burdened,4,60,Bensonhurst & Bath Beach
4017,Brooklyn,54,51-60,severly rent burdened,5,73,Bensonhurst & Bath Beach
4017,Brooklyn,54,51-60,severly rent burdened,7,30,Bensonhurst & Bath Beach
4017,Brooklyn,55,51-60,severly rent burdened,1,72,Bensonhurst & Bath Beach
4017,Brooklyn,55,51-60,severly rent burdened,2,41,Bensonhurst & Bath Beach
4017,Brooklyn,55,51-60,severly rent burdened,3,32,Bensonhurst & Bath Beach
4017,Brooklyn,55,51-60,severly rent burdened,4,40,Bensonhurst & Bath Beach
4017,Brooklyn,56,51-60,severly rent burdened,1,69,Bensonhurst & Bath Beach
4017,Brooklyn,56,51-60,severly rent burdened,2,49,Bensonhurst & Bath Beach
4017,Brooklyn,56,51-60,severly rent burdened,3,61,Bensonhurst & Bath Beach
4017,Brooklyn,56,51-60,severly rent burdened,4,29,Bensonhurst & Bath Beach
4017,Brooklyn,56,51-60,severly rent burdened,6,32,Bensonhurst & Bath Beach
4017,Brooklyn,56,51-60,severly rent burdened,8,47,Bensonhurst & Bath Beach
4017,Brooklyn,57,51-60,severly rent burdened,1,58,Bensonhurst & Bath Beach
4017,Brooklyn,57,51-60,severly rent burdened,2,43,Bensonhurst & Bath Beach
4017,Brooklyn,57,51-60,severly rent burdened,5,15,Bensonhurst & Bath Beach
4017,Brooklyn,57,51-60,severly rent burdened,7,22,Bensonhurst & Bath Beach
4017,Brooklyn,58,51-60,severly rent burdened,2,88,Bensonhurst & Bath Beach
4017,Brooklyn,58,51-60,severly rent burdened,3,53,Bensonhurst & Bath Beach
4017,Brooklyn,58,51-60,severly rent burdened,5,37,Bensonhurst & Bath Beach
4017,Brooklyn,58,51-60,severly rent burdened,6,32,Bensonhurst & Bath Beach
4017,Brooklyn,59,51-60,severly rent burdened,1,59,Bensonhurst & Bath Beach
4017,Brooklyn,59,51-60,severly rent burdened,2,113,Bensonhurst & Bath Beach
4017,Brooklyn,59,51-60,severly rent burdened,3,69,Bensonhurst & Bath Beach
4017,Brooklyn,59,51-60,severly rent burdened,4,27,Bensonhurst & Bath Beach
4017,Brooklyn,59,51-60,severly rent burdened,6,26,Bensonhurst & Bath Beach
4017,Brooklyn,60,51-60,severly rent burdened,1,46,Bensonhurst & Bath Beach
4017,Brooklyn,60,51-60,severly rent burdened,2,62,Bensonhurst & Bath Beach
4017,Brooklyn,60,51-60,severly rent burdened,3,165,Bensonhurst & Bath Beach
4017,Brooklyn,60,51-60,severly rent burdened,4,132,Bensonhurst & Bath Beach
4017,Brooklyn,60,51-60,severly rent burdened,5,46,Bensonhurst & Bath Beach
4017,Brooklyn,60,51-60,severly rent burdened,6,32,Bensonhurst & Bath Beach
4017,Brooklyn,60,51-60,severly rent burdened,7,47,Bensonhurst & Bath Beach
4017,Brooklyn,61,61-70,severly rent burdened,1,107,Bensonhurst & Bath Beach
4017,Brooklyn,61,61-70,severly rent burdened,2,54,Bensonhurst & Bath Beach
4017,Brooklyn,61,61-70,severly rent burdened,3,31,Bensonhurst & Bath Beach
4017,Brooklyn,61,61-70,severly rent burdened,6,58,Bensonhurst & Bath Beach
4017,Brooklyn,61,61-70,severly rent burdened,7,18,Bensonhurst & Bath Beach
4017,Brooklyn,62,61-70,severly rent burdened,1,90,Bensonhurst & Bath Beach
4017,Brooklyn,62,61-70,severly rent burdened,2,70,Bensonhurst & Bath Beach
4017,Brooklyn,62,61-70,severly rent burdened,3,22,Bensonhurst & Bath Beach
4017,Brooklyn,62,61-70,severly rent burdened,4,28,Bensonhurst & Bath Beach
4017,Brooklyn,62,61-70,severly rent burdened,5,29,Bensonhurst & Bath Beach
4017,Brooklyn,62,61-70,severly rent burdened,6,27,Bensonhurst & Bath Beach
4017,Brooklyn,63,61-70,severly rent burdened,1,30,Bensonhurst & Bath Beach
4017,Brooklyn,63,61-70,severly rent burdened,2,117,Bensonhurst & Bath Beach
4017,Brooklyn,63,61-70,severly rent burdened,3,69,Bensonhurst & Bath Beach
4017,Brooklyn,63,61-70,severly rent burdened,4,24,Bensonhurst & Bath Beach
4017,Brooklyn,64,61-70,severly rent burdened,1,79,Bensonhurst & Bath Beach
4017,Brooklyn,64,61-70,severly rent burdened,2,57,Bensonhurst & Bath Beach
4017,Brooklyn,64,61-70,severly rent burdened,3,19,Bensonhurst & Bath Beach
4017,Brooklyn,64,61-70,severly rent burdened,4,54,Bensonhurst & Bath Beach
4017,Brooklyn,64,61-70,severly rent burdened,5,121,Bensonhurst & Bath Beach
4017,Brooklyn,64,61-70,severly rent burdened,6,35,Bensonhurst & Bath Beach
4017,Brooklyn,65,61-70,severly rent burdened,1,45,Bensonhurst & Bath Beach
4017,Brooklyn,65,61-70,severly rent burdened,2,16,Bensonhurst & Bath Beach
4017,Brooklyn,65,61-70,severly rent burdened,3,14,Bensonhurst & Bath Beach
4017,Brooklyn,65,61-70,severly rent burdened,4,16,Bensonhurst & Bath Beach
4017,Brooklyn,65,61-70,severly rent burdened,5,8,Bensonhurst & Bath Beach
4017,Brooklyn,66,61-70,severly rent burdened,1,82,Bensonhurst & Bath Beach
4017,Brooklyn,66,61-70,severly rent burdened,2,106,Bensonhurst & Bath Beach
4017,Brooklyn,66,61-70,severly rent burdened,3,65,Bensonhurst & Bath Beach
4017,Brooklyn,66,61-70,severly rent burdened,4,37,Bensonhurst & Bath Beach
4017,Brooklyn,66,61-70,severly rent burdened,5,47,Bensonhurst & Bath Beach
4017,Brooklyn,66,61-70,severly rent burdened,6,51,Bensonhurst & Bath Beach
4017,Brooklyn,67,61-70,severly rent burdened,1,13,Bensonhurst & Bath Beach
4017,Brooklyn,67,61-70,severly rent burdened,2,33,Bensonhurst & Bath Beach
4017,Brooklyn,67,61-70,severly rent burdened,3,95,Bensonhurst & Bath Beach
4017,Brooklyn,67,61-70,severly rent burdened,4,13,Bensonhurst & Bath Beach
4017,Brooklyn,67,61-70,severly rent burdened,5,38,Bensonhurst & Bath Beach
4017,Brooklyn,68,61-70,severly rent burdened,1,16,Bensonhurst & Bath Beach
4017,Brooklyn,68,61-70,severly rent burdened,2,80,Bensonhurst & Bath Beach
4017,Brooklyn,68,61-70,severly rent burdened,4,26,Bensonhurst & Bath Beach
4017,Brooklyn,68,61-70,severly rent burdened,5,14,Bensonhurst & Bath Beach
4017,Brooklyn,69,61-70,severly rent burdened,1,70,Bensonhurst & Bath Beach
4017,Brooklyn,69,61-70,severly rent burdened,2,30,Bensonhurst & Bath Beach
4017,Brooklyn,69,61-70,severly rent burdened,3,58,Bensonhurst & Bath Beach
4017,Brooklyn,69,61-70,severly rent burdened,4,44,Bensonhurst & Bath Beach
4017,Brooklyn,70,61-70,severly rent burdened,1,67,Bensonhurst & Bath Beach
4017,Brooklyn,70,61-70,severly rent burdened,2,75,Bensonhurst & Bath Beach
4017,Brooklyn,70,61-70,severly rent burdened,3,24,Bensonhurst & Bath Beach
4017,Brooklyn,70,61-70,severly rent burdened,4,19,Bensonhurst & Bath Beach
4017,Brooklyn,70,61-70,severly rent burdened,5,10,Bensonhurst & Bath Beach
4017,Brooklyn,71,71-80,severly rent burdened,1,33,Bensonhurst & Bath Beach
4017,Brooklyn,71,71-80,severly rent burdened,3,15,Bensonhurst & Bath Beach
4017,Brooklyn,71,71-80,severly rent burdened,4,11,Bensonhurst & Bath Beach
4017,Brooklyn,72,71-80,severly rent burdened,1,46,Bensonhurst & Bath Beach
4017,Brooklyn,72,71-80,severly rent burdened,2,9,Bensonhurst & Bath Beach
4017,Brooklyn,72,71-80,severly rent burdened,3,66,Bensonhurst & Bath Beach
4017,Brooklyn,72,71-80,severly rent burdened,4,19,Bensonhurst & Bath Beach
4017,Brooklyn,73,71-80,severly rent burdened,1,56,Bensonhurst & Bath Beach
4017,Brooklyn,73,71-80,severly rent burdened,2,15,Bensonhurst & Bath Beach
4017,Brooklyn,73,71-80,severly rent burdened,3,32,Bensonhurst & Bath Beach
4017,Brooklyn,73,71-80,severly rent burdened,4,15,Bensonhurst & Bath Beach
4017,Brooklyn,73,71-80,severly rent burdened,5,13,Bensonhurst & Bath Beach
4017,Brooklyn,74,71-80,severly rent burdened,1,8,Bensonhurst & Bath Beach
4017,Brooklyn,74,71-80,severly rent burdened,2,29,Bensonhurst & Bath Beach
4017,Brooklyn,74,71-80,severly rent burdened,3,15,Bensonhurst & Bath Beach
4017,Brooklyn,74,71-80,severly rent burdened,4,51,Bensonhurst & Bath Beach
4017,Brooklyn,74,71-80,severly rent burdened,6,41,Bensonhurst & Bath Beach
4017,Brooklyn,75,71-80,severly rent burdened,1,27,Bensonhurst & Bath Beach
4017,Brooklyn,75,71-80,severly rent burdened,2,22,Bensonhurst & Bath Beach
4017,Brooklyn,75,71-80,severly rent burdened,3,46,Bensonhurst & Bath Beach
4017,Brooklyn,75,71-80,severly rent burdened,5,40,Bensonhurst & Bath Beach
4017,Brooklyn,76,71-80,severly rent burdened,1,42,Bensonhurst & Bath Beach
4017,Brooklyn,76,71-80,severly rent burdened,2,40,Bensonhurst & Bath Beach
4017,Brooklyn,76,71-80,severly rent burdened,3,26,Bensonhurst & Bath Beach
4017,Brooklyn,76,71-80,severly rent burdened,4,17,Bensonhurst & Bath Beach
4017,Brooklyn,76,71-80,severly rent burdened,6,72,Bensonhurst & Bath Beach
4017,Brooklyn,76,71-80,severly rent burdened,7,8,Bensonhurst & Bath Beach
4017,Brooklyn,76,71-80,severly rent burdened,8,52,Bensonhurst & Bath Beach
4017,Brooklyn,77,71-80,severly rent burdened,1,63,Bensonhurst & Bath Beach
4017,Brooklyn,77,71-80,severly rent burdened,2,93,Bensonhurst & Bath Beach
4017,Brooklyn,77,71-80,severly rent burdened,3,25,Bensonhurst & Bath Beach
